ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2020,8,2020-08-01,Sul,PR,Londrina,Atropelamento,Madrugada,19,9,1,25.8,Moderada,39,Moderado
2020,8,2020-08-01,Sul,SC,Florianópolis,Colisão,Manhã,20,12,3,28.4,Ruim,39,Leve
2020,8,2020-08-01,Sul,SC,Joinville,Colisão,Madrugada,14,14,0,28.3,Moderada,35,Leve
2020,8,2020-08-01,Sul,RS,Porto Alegre,Atropelamento,Madrugada,16,11,0,29.7,Moderada,34,Leve
2020,8,2020-08-01,Sul,RS,Caxias do Sul,Colisão,Noite,18,12,0,56.9,Moderada,34,Leve
2020,9,2020-09-01,Norte,AM,Manaus,Colisão,Madrugada,31,14,1,21.2,Boa,32,Moderado
2020,9,2020-09-01,Norte,PA,Belém,Colisão,Madrugada,20,9,0,21.2,Moderada,30,Moderado
2020,9,2020-09-01,Norte,PA,Santarém,Saída de pista,Manhã,19,4,1,39.1,Moderada,38,Grave
2020,9,2020-09-01,Norte,RO,Porto Velho,Atropelamento,Tarde,20,19,1,22.2,Moderada,31,Crítico
2020,9,2020-09-01,Norte,TO,Palmas,Atropelamento,Madrugada,17,10,0,82.1,Muito ruim,34,Grave
2020,9,2020-09-01,Nordeste,BA,Salvador,Atropelamento,Tarde,20,14,2,4.1,Moderada,43,Moderado
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,Atropelamento,Manhã,16,14,2,21.1,Moderada,36,Moderado
2020,9,2020-09-01,Nordeste,PE,Recife,Atropelamento,Manhã,19,8,0,21.3,Moderada,41,Crítico
2020,9,2020-09-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Madrugada,14,12,3,35.9,Moderada,31,Crítico
2020,9,2020-09-01,Nordeste,CE,Fortaleza,Saída de pista,Tarde,20,12,0,31.2,Ruim,27,Moderado
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Noite,28,11,1,43.4,Muito ruim,29,Grave
2020,9,2020-09-01,Nordeste,MA,São Luís,Colisão,Manhã,22,13,0,19.0,Boa,31,Moderado
2020,9,2020-09-01,Nordeste,PB,João Pessoa,Colisão,Noite,17,4,1,17.4,Moderada,28,Crítico
2020,9,2020-09-01,Centro-Oeste,DF,Brasília,Colisão,Noite,18,14,4,82.7,Ruim,28,Moderado
2020,9,2020-09-01,Centro-Oeste,GO,Goiânia,Saída de pista,Madrugada,18,19,1,18.9,Boa,36,Grave
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Colisão,Noite,23,11,1,25.6,Muito ruim,35,Moderado
2020,9,2020-09-01,Centro-Oeste,MT,Cuiabá,Capotamento,Madrugada,18,17,1,33.5,Muito ruim,28,Leve
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,Saída de pista,Madrugada,24,15,0,11.6,Muito ruim,26,Crítico
2020,9,2020-09-01,Sudeste,SP,São Paulo,Capotamento,Manhã,23,10,0,44.8,Ruim,46,Moderado
2020,9,2020-09-01,Sudeste,SP,Campinas,Capotamento,Tarde,18,5,1,41.0,Moderada,35,Crítico
2020,9,2020-09-01,Sudeste,SP,Ribeirão Preto,Colisão,Madrugada,13,13,1,14.8,Ruim,42,Crítico
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,Saída de pista,Noite,24,6,2,18.1,Ruim,39,Grave
2020,9,2020-09-01,Sudeste,RJ,Niterói,Colisão,Noite,23,11,0,11.4,Boa,33,Moderado
2020,9,2020-09-01,Sudeste,RJ,Nova Iguaçu,Colisão,Manhã,24,15,0,47.2,Ruim,29,Leve
2020,9,2020-09-01,Sudeste,RJ,Petrópolis,Saída de pista,Noite,22,11,2,16.1,Muito ruim,51,Crítico
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,Colisão,Manhã,21,11,1,13.9,Ruim,25,Moderado
2020,9,2020-09-01,Sudeste,MG,Uberlândia,Colisão,Tarde,21,11,2,26.2,Ruim,35,Crítico
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,Atropelamento,Noite,15,12,0,17.8,Moderada,32,Grave
2020,9,2020-09-01,Sudeste,ES,Vitória,Atropelamento,Noite,12,12,2,35.2,Ruim,39,Grave
2020,9,2020-09-01,Sudeste,ES,Vila Velha,Saída de pista,Tarde,15,9,1,22.2,Muito ruim,42,Grave
2020,9,2020-09-01,Sudeste,ES,Serra,Saída de pista,Manhã,20,11,1,15.2,Muito ruim,37,Leve
2020,9,2020-09-01,Sul,PR,Curitiba,Colisão,Tarde,27,10,0,49.6,Ruim,30,Moderado
2020,9,2020-09-01,Sul,PR,Londrina,Capotamento,Noite,25,17,2,30.9,Ruim,40,Grave
2020,9,2020-09-01,Sul,SC,Florianópolis,Colisão,Tarde,24,11,2,21.3,Muito ruim,34,Grave
2020,9,2020-09-01,Sul,SC,Joinville,Saída de pista,Manhã,16,12,0,18.2,Muito ruim,31,Leve
2020,9,2020-09-01,Sul,RS,Porto Alegre,Colisão,Tarde,21,15,2,52.9,Muito ruim,40,Moderado
2020,9,2020-09-01,Sul,RS,Caxias do Sul,Saída de pista,Madrugada,13,10,0,35.8,Ruim,34,Crítico
2020,10,2020-10-01,Norte,AM,Manaus,Capotamento,Manhã,16,12,1,9.3,Muito ruim,24,Grave
2020,10,2020-10-01,Norte,PA,Belém,Capotamento,Madrugada,22,18,2,31.0,Boa,32,Grave
2020,10,2020-10-01,Norte,PA,Santarém,Atropelamento,Noite,26,15,0,17.8,Muito ruim,32,Grave
2020,10,2020-10-01,Norte,RO,Porto Velho,Atropelamento,Manhã,22,10,0,23.9,Muito ruim,40,Grave
2020,10,2020-10-01,Norte,TO,Palmas,Capotamento,Noite,16,9,1,53.3,Ruim,32,Grave
2020,10,2020-10-01,Nordeste,BA,Salvador,Colisão,Madrugada,17,13,0,56.2,Muito ruim,43,Leve
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,Colisão,Madrugada,11,14,1,21.7,Muito ruim,37,Moderado
2020,10,2020-10-01,Nordeste,PE,Recife,Capotamento,Noite,14,11,1,25.9,Muito ruim,31,Crítico
2020,10,2020-10-01,Nordeste,PE,Jaboatão dos Guararapes,Colisão,Noite,17,12,1,26.4,Moderada,26,Grave
2020,10,2020-10-01,Nordeste,CE,Fortaleza,Atropelamento,Noite,13,15,2,60.4,Muito ruim,37,Leve
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,Colisão,Noite,7,12,2,42.3,Boa,36,Crítico
2020,10,2020-10-01,Nordeste,MA,São Luís,Colisão,Madrugada,22,12,1,30.1,Muito ruim,39,Grave
2020,10,2020-10-01,Nordeste,PB,João Pessoa,Saída de pista,Tarde,23,12,2,27.8,Muito ruim,36,Grave
2020,10,2020-10-01,Centro-Oeste,DF,Brasília,Colisão,Manhã,23,4,0,57.2,Muito ruim,24,Crítico
2020,10,2020-10-01,Centro-Oeste,GO,Goiânia,Capotamento,Madrugada,16,16,3,16.4,Moderada,35,Leve
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Madrugada,22,9,0,15.4,Boa,33,Crítico
2020,10,2020-10-01,Centro-Oeste,MT,Cuiabá,Colisão,Manhã,11,7,1,16.8,Moderada,40,Crítico
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,Capotamento,Noite,19,15,1,56.3,Ruim,33,Crítico
2020,10,2020-10-01,Sudeste,SP,São Paulo,Saída de pista,Manhã,15,12,0,7.7,Boa,32,Leve
2020,10,2020-10-01,Sudeste,SP,Campinas,Capotamento,Noite,21,10,3,11.7,Ruim,44,Leve
2020,10,2020-10-01,Sudeste,SP,Ribeirão Preto,Atropelamento,Madrugada,14,14,2,16.8,Boa,36,Moderado
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Manhã,21,12,1,10.5,Moderada,28,Grave
2020,10,2020-10-01,Sudeste,RJ,Niterói,Colisão,Manhã,25,17,1,13.8,Muito ruim,40,Grave
2020,10,2020-10-01,Sudeste,RJ,Nova Iguaçu,Saída de pista,Noite,17,10,0,7.5,Moderada,27,Grave
2020,10,2020-10-01,Sudeste,RJ,Petrópolis,Atropelamento,Madrugada,19,11,2,40.9,Muito ruim,46,Leve
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,Colisão,Noite,13,14,2,35.4,Boa,34,Leve
2020,10,2020-10-01,Sudeste,MG,Uberlândia,Colisão,Madrugada,15,17,0,14.2,Ruim,45,Grave
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,Atropelamento,Manhã,16,9,1,3.1,Boa,28,Grave
2020,10,2020-10-01,Sudeste,ES,Vitória,Atropelamento,Madrugada,22,13,1,16.3,Muito ruim,38,Crítico
2020,10,2020-10-01,Sudeste,ES,Vila Velha,Atropelamento,Manhã,14,16,2,28.8,Ruim,29,Grave
2020,10,2020-10-01,Sudeste,ES,Serra,Capotamento,Madrugada,19,12,0,31.5,Ruim,34,Leve
2020,10,2020-10-01,Sul,PR,Curitiba,Capotamento,Noite,22,6,1,15.3,Moderada,38,Leve
2020,10,2020-10-01,Sul,PR,Londrina,Colisão,Tarde,19,6,0,53.4,Muito ruim,29,Grave
2020,10,2020-10-01,Sul,SC,Florianópolis,Capotamento,Tarde,29,12,0,53.7,Boa,34,Crítico
2020,10,2020-10-01,Sul,SC,Joinville,Capotamento,Manhã,27,6,0,9.2,Muito ruim,30,Crítico
2020,10,2020-10-01,Sul,RS,Porto Alegre,Atropelamento,Noite,20,16,2,54.7,Muito ruim,46,Leve
2020,10,2020-10-01,Sul,RS,Caxias do Sul,Colisão,Madrugada,21,9,2,9.8,Ruim,34,Crítico
2020,11,2020-11-01,Norte,AM,Manaus,Colisão,Noite,18,14,2,21.1,Ruim,37,Leve
2020,11,2020-11-01,Norte,PA,Belém,Colisão,Noite,21,18,2,20.0,Moderada,33,Grave
2020,11,2020-11-01,Norte,PA,Santarém,Colisão,Tarde,14,5,1,16.4,Boa,39,Grave
2020,11,2020-11-01,Norte,RO,Porto Velho,Capotamento,Manhã,20,7,2,32.4,Boa,38,Moderado
2020,11,2020-11-01,Norte,TO,Palmas,Saída de pista,Noite,18,9,0,61.0,Ruim,35,Moderado
2020,11,2020-11-01,Nordeste,BA,Salvador,Capotamento,Tarde,15,12,0,47.7,Moderada,36,Leve
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,Saída de pista,Manhã,20,13,1,19.2,Boa,41,Leve
2020,11,2020-11-01,Nordeste,PE,Recife,Saída de pista,Madrugada,23,5,0,28.3,Boa,27,Grave
2020,11,2020-11-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Manhã,19,10,1,40.1,Boa,29,Crítico
2020,11,2020-11-01,Nordeste,CE,Fortaleza,Colisão,Noite,23,13,3,13.1,Muito ruim,29,Leve
2020,11,2020-11-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Noite,17,10,1,32.8,Moderada,38,Grave
2020,11,2020-11-01,Nordeste,MA,São Luís,Colisão,Noite,27,9,1,39.1,Boa,35,Leve
2020,11,2020-11-01,Nordeste,PB,João Pessoa,Atropelamento,Noite,24,12,0,53.9,Ruim,42,Leve
2020,11,2020-11-01,Centro-Oeste,DF,Brasília,Saída de pista,Manhã,17,16,1,21.2,Muito ruim,38,Moderado
2020,11,2020-11-01,Centro-Oeste,GO,Goiânia,Saída de pista,Manhã,14,14,2,48.1,Boa,26,Grave
2020,11,2020-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Noite,18,16,1,31.1,Boa,36,Crítico
2020,11,2020-11-01,Centro-Oeste,MT,Cuiabá,Atropelamento,Manhã,22,14,1,18.4,Boa,37,Moderado
2020,11,2020-11-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Madrugada,24,6,1,18.0,Muito ruim,28,Grave
2020,11,2020-11-01,Sudeste,SP,São Paulo,Atropelamento,Tarde,20,15,1,36.2,Ruim,31,Moderado
2020,11,2020-11-01,Sudeste,SP,Campinas,Capotamento,Madrugada,13,14,2,10.8,Ruim,25,Leve
2020,11,2020-11-01,Sudeste,SP,Ribeirão Preto,Capotamento,Noite,17,10,1,13.4,Boa,27,Crítico
2020,11,2020-11-01,Sudeste,RJ,Rio de Janeiro,Colisão,Noite,14,12,1,51.7,Ruim,32,Grave
2020,11,2020-11-01,Sudeste,RJ,Niterói,Colisão,Noite,23,11,4,60.7,Ruim,27,Leve
2020,11,2020-11-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Tarde,20,12,0,30.9,Boa,27,Leve
2020,11,2020-11-01,Sudeste,RJ,Petrópolis,Saída de pista,Noite,20,16,1,64.4,Moderada,38,Grave
2020,11,2020-11-01,Sudeste,MG,Belo Horizonte,Capotamento,Manhã,24,12,0,9.7,Moderada,38,Grave
2020,11,2020-11-01,Sudeste,MG,Uberlândia,Capotamento,Noite,22,14,0,51.0,Ruim,27,Crítico
2020,11,2020-11-01,Sudeste,MG,Juiz de Fora,Atropelamento,Tarde,18,13,0,14.2,Moderada,28,Moderado
2020,11,2020-11-01,Sudeste,ES,Vitória,Saída de pista,Manhã,24,12,0,49.7,Moderada,37,Moderado
2020,11,2020-11-01,Sudeste,ES,Vila Velha,Saída de pista,Tarde,20,13,4,34.2,Muito ruim,29,Moderado
2020,11,2020-11-01,Sudeste,ES,Serra,Capotamento,Madrugada,21,7,0,92.4,Muito ruim,37,Leve
2020,11,2020-11-01,Sul,PR,Curitiba,Colisão,Tarde,22,14,2,53.9,Moderada,40,Grave
2020,11,2020-11-01,Sul,PR,Londrina,Capotamento,Tarde,20,8,0,18.2,Muito ruim,25,Leve
2020,11,2020-11-01,Sul,SC,Florianópolis,Capotamento,Madrugada,15,13,0,59.5,Moderada,31,Moderado
2020,11,2020-11-01,Sul,SC,Joinville,Atropelamento,Madrugada,16,9,3,29.5,Ruim,37,Leve
2020,11,2020-11-01,Sul,RS,Porto Alegre,Colisão,Tarde,15,11,2,37.5,Moderada,39,Grave
2020,11,2020-11-01,Sul,RS,Caxias do Sul,Atropelamento,Tarde,20,6,0,33.0,Muito ruim,20,Grave
2020,12,2020-12-01,Norte,AM,Manaus,Saída de pista,Tarde,12,4,1,5.7,Boa,31,Crítico
2020,12,2020-12-01,Norte,PA,Belém,Colisão,Madrugada,17,11,0,15.8,Muito ruim,34,Moderado
2020,12,2020-12-01,Norte,PA,Santarém,Colisão,Madrugada,22,9,1,6.7,Ruim,35,Grave
2020,12,2020-12-01,Norte,RO,Porto Velho,Saída de pista,Manhã,20,9,0,25.3,Boa,33,Crítico
2020,12,2020-12-01,Norte,TO,Palmas,Capotamento,Tarde,16,12,1,45.0,Ruim,37,Crítico
2020,12,2020-12-01,Nordeste,BA,Salvador,Saída de pista,Tarde,25,21,0,76.9,Moderada,29,Leve
2020,12,2020-12-01,Nordeste,BA,Feira de Santana,Colisão,Tarde,20,19,0,40.8,Muito ruim,41,Grave
2020,12,2020-12-01,Nordeste,PE,Recife,Colisão,Madrugada,15,20,1,44.2,Boa,36,Crítico
2020,12,2020-12-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Manhã,22,8,0,17.7,Moderada,31,Crítico
2020,12,2020-12-01,Nordeste,CE,Fortaleza,Capotamento,Noite,25,7,1,34.9,Moderada,36,Crítico
2020,12,2020-12-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Madrugada,19,11,0,107.4,Boa,25,Crítico
2020,12,2020-12-01,Nordeste,MA,São Luís,Capotamento,Manhã,25,11,0,32.5,Boa,35,Leve
2020,12,2020-12-01,Nordeste,PB,João Pessoa,Colisão,Noite,17,18,2,11.3,Moderada,37,Leve
2020,12,2020-12-01,Centro-Oeste,DF,Brasília,Atropelamento,Madrugada,22,8,1,44.0,Boa,39,Moderado
2020,12,2020-12-01,Centro-Oeste,GO,Goiânia,Saída de pista,Madrugada,26,6,1,3.9,Moderada,33,Crítico
2020,12,2020-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Manhã,22,7,0,33.6,Muito ruim,32,Crítico
2020,12,2020-12-01,Centro-Oeste,MT,Cuiabá,Colisão,Manhã,23,20,2,52.2,Ruim,36,Leve
2020,12,2020-12-01,Centro-Oeste,MS,Campo Grande,Saída de pista,Tarde,14,22,1,43.8,Ruim,29,Crítico
2020,12,2020-12-01,Sudeste,SP,São Paulo,Atropelamento,Noite,25,8,1,97.8,Ruim,38,Moderado
2020,12,2020-12-01,Sudeste,SP,Campinas,Atropelamento,Noite,24,13,2,17.1,Moderada,35,Leve
2020,12,2020-12-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Tarde,22,8,1,14.3,Boa,33,Crítico
2020,12,2020-12-01,Sudeste,RJ,Rio de Janeiro,Colisão,Madrugada,21,12,2,4.1,Moderada,43,Grave
2020,12,2020-12-01,Sudeste,RJ,Niterói,Atropelamento,Manhã,16,16,1,114.6,Muito ruim,28,Leve
2020,12,2020-12-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Manhã,18,12,0,17.6,Ruim,33,Leve
2020,12,2020-12-01,Sudeste,RJ,Petrópolis,Saída de pista,Tarde,18,16,1,16.7,Ruim,35,Grave
2020,12,2020-12-01,Sudeste,MG,Belo Horizonte,Colisão,Manhã,17,9,2,43.3,Ruim,38,Moderado
2020,12,2020-12-01,Sudeste,MG,Uberlândia,Atropelamento,Noite,21,13,0,52.6,Muito ruim,29,Leve
2020,12,2020-12-01,Sudeste,MG,Juiz de Fora,Capotamento,Noite,16,19,2,18.3,Ruim,37,Leve
2020,12,2020-12-01,Sudeste,ES,Vitória,Colisão,Manhã,13,14,0,36.6,Boa,36,Leve
2020,12,2020-12-01,Sudeste,ES,Vila Velha,Atropelamento,Tarde,23,6,0,29.3,Ruim,33,Grave
2020,12,2020-12-01,Sudeste,ES,Serra,Colisão,Noite,24,7,2,11.0,Ruim,36,Grave
2020,12,2020-12-01,Sul,PR,Curitiba,Saída de pista,Madrugada,17,10,0,66.8,Ruim,30,Grave
2020,12,2020-12-01,Sul,PR,Londrina,Saída de pista,Manhã,21,16,1,45.6,Ruim,30,Leve
2020,12,2020-12-01,Sul,SC,Florianópolis,Colisão,Madrugada,30,16,0,39.1,Ruim,39,Moderado
2020,12,2020-12-01,Sul,SC,Joinville,Colisão,Noite,16,12,2,8.9,Muito ruim,28,Leve
2020,12,2020-12-01,Sul,RS,Porto Alegre,Colisão,Tarde,20,17,1,40.4,Muito ruim,41,Moderado
2020,12,2020-12-01,Sul,RS,Caxias do Sul,Colisão,Madrugada,21,10,0,11.6,Muito ruim,32,Grave
2021,1,2021-01-01,Norte,AM,Manaus,Capotamento,Manhã,18,16,0,5.3,Ruim,35,Crítico
2021,1,2021-01-01,Norte,PA,Belém,Colisão,Noite,17,15,0,23.8,Moderada,35,Leve
2021,1,2021-01-01,Norte,PA,Santarém,Colisão,Tarde,26,8,2,69.1,Ruim,30,Leve
2021,1,2021-01-01,Norte,RO,Porto Velho,Saída de pista,Tarde,17,8,2,17.7,Boa,30,Grave
2021,1,2021-01-01,Norte,TO,Palmas,Saída de pista,Tarde,19,11,1,13.7,Muito ruim,29,Leve
2021,1,2021-01-01,Nordeste,BA,Salvador,Saída de pista,Manhã,28,19,2,10.7,Moderada,28,Moderado
2021,1,2021-01-01,Nordeste,BA,Feira de Santana,Saída de pista,Manhã,28,13,1,22.7,Muito ruim,34,Leve
2021,1,2021-01-01,Nordeste,PE,Recife,Saída de pista,Madrugada,23,12,2,40.2,Ruim,44,Crítico
2021,1,2021-01-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Madrugada,9,15,3,45.6,Muito ruim,31,Leve
2021,1,2021-01-01,Nordeste,CE,Fortaleza,Colisão,Madrugada,18,11,1,14.4,Muito ruim,42,Moderado
2021,1,2021-01-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Tarde,10,20,1,25.2,Moderada,39,Grave
2021,1,2021-01-01,Nordeste,MA,São Luís,Saída de pista,Madrugada,18,11,2,17.0,Boa,34,Leve
2021,1,2021-01-01,Nordeste,PB,João Pessoa,Capotamento,Tarde,15,10,3,65.0,Moderada,28,Moderado
2021,1,2021-01-01,Centro-Oeste,DF,Brasília,Capotamento,Tarde,25,13,1,76.3,Muito ruim,24,Grave
2021,1,2021-01-01,Centro-Oeste,GO,Goiânia,Saída de pista,Madrugada,18,11,0,12.0,Boa,31,Crítico
2021,1,2021-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Madrugada,21,12,0,4.2,Boa,37,Leve
2021,1,2021-01-01,Centro-Oeste,MT,Cuiabá,Capotamento,Manhã,14,13,2,33.5,Ruim,32,Moderado
2021,1,2021-01-01,Centro-Oeste,MS,Campo Grande,Saída de pista,Manhã,11,20,0,17.9,Ruim,26,Leve
2021,1,2021-01-01,Sudeste,SP,São Paulo,Capotamento,Madrugada,25,11,1,15.1,Muito ruim,30,Leve
2021,1,2021-01-01,Sudeste,SP,Campinas,Atropelamento,Noite,14,11,2,30.7,Moderada,42,Crítico
2021,1,2021-01-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Manhã,17,21,0,21.8,Moderada,36,Crítico
2021,1,2021-01-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,24,8,2,13.2,Moderada,46,Leve
2021,1,2021-01-01,Sudeste,RJ,Niterói,Colisão,Tarde,27,13,0,21.4,Ruim,30,Grave
2021,1,2021-01-01,Sudeste,RJ,Nova Iguaçu,Saída de pista,Noite,26,19,1,14.9,Ruim,34,Moderado
2021,1,2021-01-01,Sudeste,RJ,Petrópolis,Colisão,Noite,19,14,1,26.2,Boa,36,Crítico
2021,1,2021-01-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,22,15,1,6.3,Moderada,31,Crítico
2021,1,2021-01-01,Sudeste,MG,Uberlândia,Saída de pista,Manhã,19,10,1,44.3,Boa,29,Grave
2021,1,2021-01-01,Sudeste,MG,Juiz de Fora,Colisão,Tarde,16,7,0,8.4,Boa,39,Grave
2021,1,2021-01-01,Sudeste,ES,Vitória,Atropelamento,Tarde,22,13,1,35.4,Boa,38,Grave
2021,1,2021-01-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,26,8,0,46.3,Moderada,27,Leve
2021,1,2021-01-01,Sudeste,ES,Serra,Atropelamento,Manhã,20,17,1,76.2,Ruim,33,Moderado
2021,1,2021-01-01,Sul,PR,Curitiba,Atropelamento,Manhã,24,18,0,29.2,Boa,39,Grave
2021,1,2021-01-01,Sul,PR,Londrina,Colisão,Tarde,19,17,0,92.0,Boa,42,Crítico
2021,1,2021-01-01,Sul,SC,Florianópolis,Colisão,Noite,19,8,1,55.5,Boa,29,Moderado
2021,1,2021-01-01,Sul,SC,Joinville,Saída de pista,Madrugada,21,6,0,21.7,Boa,28,Leve
2021,1,2021-01-01,Sul,RS,Porto Alegre,Colisão,Noite,19,17,3,46.9,Muito ruim,36,Crítico
2021,1,2021-01-01,Sul,RS,Caxias do Sul,Capotamento,Tarde,21,8,2,9.9,Ruim,42,Moderado
2021,2,2021-02-01,Norte,AM,Manaus,Saída de pista,Madrugada,17,8,1,8.3,Ruim,38,Grave
2021,2,2021-02-01,Norte,PA,Belém,Capotamento,Noite,20,12,0,10.0,Muito ruim,32,Leve
2021,2,2021-02-01,Norte,PA,Santarém,Saída de pista,Tarde,21,5,1,33.7,Boa,39,Leve
2021,2,2021-02-01,Norte,RO,Porto Velho,Saída de pista,Manhã,25,12,1,18.5,Ruim,36,Leve
2021,2,2021-02-01,Norte,TO,Palmas,Capotamento,Tarde,13,8,1,3.1,Ruim,32,Grave
2021,2,2021-02-01,Nordeste,BA,Salvador,Capotamento,Manhã,18,15,2,113.6,Muito ruim,30,Grave
2021,2,2021-02-01,Nordeste,BA,Feira de Santana,Saída de pista,Madrugada,12,14,2,19.1,Boa,36,Leve
2021,2,2021-02-01,Nordeste,PE,Recife,Saída de pista,Manhã,24,10,2,26.3,Muito ruim,33,Crítico
2021,2,2021-02-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Tarde,20,7,1,25.6,Boa,26,Crítico
2021,2,2021-02-01,Nordeste,CE,Fortaleza,Colisão,Manhã,18,18,0,35.0,Boa,35,Leve
2021,2,2021-02-01,Nordeste,CE,Juazeiro do Norte,Colisão,Manhã,15,12,0,18.9,Muito ruim,35,Leve
2021,2,2021-02-01,Nordeste,MA,São Luís,Capotamento,Madrugada,13,14,1,52.5,Muito ruim,38,Grave
2021,2,2021-02-01,Nordeste,PB,João Pessoa,Saída de pista,Manhã,17,10,0,36.4,Boa,35,Leve
2021,2,2021-02-01,Centro-Oeste,DF,Brasília,Saída de pista,Manhã,15,18,1,14.2,Moderada,36,Leve
2021,2,2021-02-01,Centro-Oeste,GO,Goiânia,Capotamento,Madrugada,28,14,0,12.6,Ruim,32,Grave
2021,2,2021-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Tarde,16,10,1,59.3,Moderada,36,Moderado
2021,2,2021-02-01,Centro-Oeste,MT,Cuiabá,Atropelamento,Madrugada,18,13,1,51.9,Muito ruim,40,Grave
2021,2,2021-02-01,Centro-Oeste,MS,Campo Grande,Colisão,Manhã,21,14,0,2.7,Boa,34,Moderado
2021,2,2021-02-01,Sudeste,SP,São Paulo,Atropelamento,Tarde,24,15,2,49.3,Muito ruim,46,Crítico
2021,2,2021-02-01,Sudeste,SP,Campinas,Capotamento,Tarde,17,13,1,24.3,Moderada,32,Grave
2021,2,2021-02-01,Sudeste,SP,Ribeirão Preto,Colisão,Madrugada,29,11,2,22.8,Ruim,28,Moderado
2021,2,2021-02-01,Sudeste,RJ,Rio de Janeiro,Colisão,Tarde,18,13,1,19.5,Muito ruim,28,Leve
2021,2,2021-02-01,Sudeste,RJ,Niterói,Atropelamento,Noite,31,8,0,34.6,Ruim,29,Moderado
2021,2,2021-02-01,Sudeste,RJ,Nova Iguaçu,Saída de pista,Manhã,19,20,0,7.1,Boa,35,Leve
2021,2,2021-02-01,Sudeste,RJ,Petrópolis,Colisão,Noite,27,11,3,16.2,Muito ruim,25,Crítico
2021,2,2021-02-01,Sudeste,MG,Belo Horizonte,Atropelamento,Tarde,22,7,1,9.7,Boa,38,Moderado
2021,2,2021-02-01,Sudeste,MG,Uberlândia,Colisão,Noite,22,17,2,6.4,Ruim,45,Crítico
2021,2,2021-02-01,Sudeste,MG,Juiz de Fora,Atropelamento,Madrugada,15,10,0,20.4,Moderada,32,Leve
2021,2,2021-02-01,Sudeste,ES,Vitória,Atropelamento,Madrugada,26,5,1,56.7,Boa,36,Crítico
2021,2,2021-02-01,Sudeste,ES,Vila Velha,Capotamento,Manhã,26,10,1,40.3,Moderada,38,Leve
2021,2,2021-02-01,Sudeste,ES,Serra,Capotamento,Tarde,18,8,1,10.7,Boa,33,Grave
2021,2,2021-02-01,Sul,PR,Curitiba,Atropelamento,Noite,19,15,0,12.0,Muito ruim,35,Crítico
2021,2,2021-02-01,Sul,PR,Londrina,Colisão,Madrugada,27,15,1,10.4,Ruim,30,Grave
2021,2,2021-02-01,Sul,SC,Florianópolis,Atropelamento,Manhã,23,10,2,14.0,Moderada,45,Moderado
2021,2,2021-02-01,Sul,SC,Joinville,Colisão,Noite,19,13,3,21.1,Boa,33,Grave
2021,2,2021-02-01,Sul,RS,Porto Alegre,Colisão,Manhã,17,13,1,29.2,Boa,41,Leve
2021,2,2021-02-01,Sul,RS,Caxias do Sul,Saída de pista,Noite,16,8,3,18.9,Ruim,38,Leve
2021,3,2021-03-01,Norte,AM,Manaus,Atropelamento,Manhã,24,13,0,27.4,Ruim,24,Grave
2021,3,2021-03-01,Norte,PA,Belém,Colisão,Noite,20,13,2,22.8,Ruim,40,Leve
